titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000425	2	Showing Indians and Band Mounted	US	\N	alternative	\N	0
tt0000425	3	Buffalo Bill's Parade	US	\N	\N	\N	0
tt0000426	1	Buffalo Bill's Street Parade	US	\N	\N	\N	0
tt0000427	1	Cake-walk de la pendule	FR	\N	\N	\N	0
tt0000428	1	Carreras de bicicletas en el parque	ES	\N	\N	\N	0
tt0000429	1	La chasse au cambrioleur	FR	\N	\N	\N	0
tt0000430	1	Шахматные дебаты	RU	\N	\N	\N	0
tt0000430	2	A Chess Dispute	GB	\N	\N	\N	0
tt0000430	3	A Chess Dispute	\N	\N	original	\N	1
tt0000431	1	Comme on fait son lit on se couche	FR	\N	\N	\N	0
tt0000432	1	How Monsieur Takes His Bath	XWW	en	\N	\N	0
tt0000432	2	Comment monsieur prend son bain	FR	\N	\N	\N	0
tt0000432	3	Comment monsieur prend son bain	\N	\N	original	\N	1
tt0000433	1	Compagnons de voyage encombrants	FR	\N	\N	\N	0
tt0000434	1	Dorothy's Dream	GB	\N	\N	\N	0
tt0000435	1	Enlèvement en automobile et mariage précipité	FR	\N	\N	\N	0
tt0000436	1	Экстраординарное дорожное происшествие	RU	\N	\N	\N	0
tt0000436	2	An Extraordinary Cab Accident	GB	\N	\N	\N	0
tt0000436	3	An Extraordinary Cab Accident	\N	\N	original	\N	1
tt0000437	1	Faust et Méphistophélès	FR	\N	\N	\N	0
tt0000438	1	Le fiancé ensorcelé	FR	\N	\N	\N	0
tt0000439	10	The Great Train Robbery	\N	\N	original	\N	1
tt0000439	11	Dai Ressha Gôtô	JP	\N	imdbDisplay	\N	0
tt0000439	12	Большое ограбление поезда	RU	\N	\N	\N	0
tt0000439	13	Suuri junaryöstö	FI	\N	\N	\N	0
tt0000439	14	Le vol du rapide	FR	\N	\N	\N	0
tt0000439	15	Serghate Bozorge Ghatar	IR	fa	imdbDisplay	\N	0
tt0000439	16	Велике пограбування потягу	UA	\N	\N	\N	0
tt0000439	17	Le vol du grand rapide	CA	fr	\N	\N	0
tt0000439	18	Det store togrøveriet	NO	\N	imdbDisplay	\N	0
tt0000439	19	Der große Eisenbahnraub	DE	\N	imdbDisplay	\N	0
tt0000439	1	A nagy vonatrablás	HU	\N	imdbDisplay	\N	0
tt0000439	20	Det store togrøveri	DK	\N	\N	\N	0
tt0000439	21	Le vol du grand rapide	FR	\N	\N	\N	0
tt0000439	2	The Great Train Robbery	US	\N	imdbDisplay	\N	0
tt0000439	3	El gran robo al tren	CO	\N	imdbDisplay	\N	0
tt0000439	4	O Grande Roubo do Trem	BR	\N	\N	\N	0
tt0000439	5	Asalto y robo al tren	ES	\N	\N	\N	0
tt0000439	6	Den stora tågplundringen	SE	\N	imdbDisplay	\N	0
tt0000439	7	Der grosse Eisenbahnüberfall	DE	\N	tv	\N	0
tt0000439	8	Napad na ekspres	PL	\N	\N	\N	0
tt0000439	9	Assalto al treno	IT	\N	\N	informal title	0
tt0000440	1	A csodálatos virágfüzér	HU	\N	imdbDisplay	\N	0
tt0000440	2	The Marvelous Wreath	US	\N	\N	literal English title	0
tt0000440	3	La guirlande merveilleuse	\N	\N	original	\N	1
tt0000440	4	La guirlande merveilleuse	FR	\N	\N	\N	0
tt0000440	5	Marvellous Wreath	\N	\N	\N	\N	0
tt0000441	1	Gulliver in the Land of Giants	GB	\N	imdbDisplay	\N	0
tt0000441	2	Gulliver en el país de los gigantes	\N	\N	original	\N	1
tt0000441	3	Gulliver en el país de los gigantes	ES	\N	\N	\N	0
tt0000442	1	Henrettelsen	\N	\N	original	\N	1
tt0000442	2	Capital Execution	US	\N	\N	\N	0
tt0000442	3	Henrettelsen	DK	\N	\N	\N	0
tt0000443	1	Hiawatha	DK	\N	imdbDisplay	\N	0
tt0000443	2	Hiawatha, the Indian Messiah	GB	\N	alternative	\N	0
tt0000443	3	Hiawatha	US	\N	imdbDisplay	\N	0
tt0000443	4	Hiawatha, the Messiah of the Ojibway	\N	\N	original	\N	1
tt0000443	5	Hiawatha, the Messiah of the Ojibway	GB	\N	\N	\N	0
tt0000443	6	The Passion Play of America	GB	\N	\N	subtitle	0
tt0000444	1	Illusionniste renversant	FR	\N	\N	\N	0
tt0000445	1	Jocko musicien	FR	\N	\N	\N	0
tt0000446	1	Kit Carson	US	\N	\N	\N	0
tt0000447	1	Vida de um Bombeiro Americano	BR	\N	imdbDisplay	\N	0
tt0000447	2	Life of an American Fireman	US	\N	\N	\N	0
tt0000447	3	Egy amerikai tűzoltó élete	HU	\N	\N	\N	0
tt0000447	4	The Life of an American Fireman	US	\N	alternative	\N	0
tt0000447	5	Life of an American Fireman	\N	\N	original	\N	1
tt0000447	6	Жизнь американского пожарного	RU	\N	\N	\N	0
tt0000447	7	Животът на един американски пожарникар	BG	bg	\N	\N	0
tt0000448	1	Le liqueur du couvent	FR	\N	\N	\N	0
tt0000449	1	Lutteurs américains	FR	\N	\N	\N	0
tt0000450	1	La main du professeur Hamilton ou le roi des dollars	FR	\N	\N	\N	0
tt0000451	1	O Acidente de Mary Jane	BR	\N	imdbDisplay	\N	0
tt0000451	2	Mary Jane's Mishap; or, Don't Fool with the Paraffin	GB	\N	alternative	\N	0
tt0000451	3	Mary Jane malőrje	HU	\N	\N	\N	0
tt0000451	4	Mary Jane's Mishap	\N	\N	original	\N	1
tt0000451	5	Злоключения Мэри Джейн	RU	\N	\N	\N	0
tt0000451	6	Mary Jane's Mishap	GB	\N	\N	\N	0
tt0000452	1	The Messenger Boy's Mistake	US	\N	\N	\N	0
tt0000453	1	Modelage express	FR	\N	\N	\N	0
tt0000454	1	La mouche	FR	\N	\N	\N	0
tt0000455	10	Meloman	PL	\N	imdbDisplay	\N	0
tt0000455	11	Ο Μελομανής	GR	\N	\N	\N	0
tt0000455	12	The Music Lover	GB	\N	imdbDisplay	\N	0
tt0000455	1	O Melomanis	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0000455	2	Le mélomane	\N	\N	original	\N	1
tt0000455	3	O Melômano	BR	\N	imdbDisplay	\N	0
tt0000455	4	A zenebolond	HU	\N	imdbDisplay	\N	0
tt0000455	5	The Melomaniac	\N	\N	\N	\N	0
tt0000455	6	Меломан	RU	\N	\N	\N	0
tt0000455	7	The Music Lover	US	\N	\N	\N	0
tt0000455	8	El melómano	ES	\N	imdbDisplay	\N	0
tt0000455	9	Le mélomane	FR	\N	\N	\N	0
tt0000456	1	N.Y. Fire Department Returning	\N	\N	original	\N	1
tt0000456	2	New York City Fire Department	US	\N	alternative	\N	0
tt0000456	3	N.Y. Fire Department Returning	US	\N	\N	\N	0
tt0000457	1	Ne bougeons plus	FR	\N	\N	\N	0
tt0000458	1	Nos bons étudiants	FR	\N	\N	\N	0
tt0000459	1	Panorama of Riker's Island, N.Y.	US	\N	\N	\N	0
tt0000460	1	The Pioneers	US	\N	\N	\N	0
tt0000461	1	Potage indigeste	FR	\N	\N	\N	0
tt0000462	1	La poule fantaisiste	FR	\N	\N	\N	0
tt0000463	1	Puerto de Barcelona	ES	\N	\N	\N	0
tt0000463	2	Puerto de Barcelona	\N	\N	original	\N	1
tt0000463	3	Barcelona Harbour	GB	\N	imdbDisplay	\N	0
tt0000464	1	Rip Van Winkle	\N	\N	original	\N	1
tt0000464	2	Рип Ван Винкль	RU	\N	\N	\N	0
tt0000464	3	Rip Van Winkle	US	\N	\N	\N	0
tt0000465	10	Kingdom of the Fairies	\N	\N	\N	\N	0
tt0000465	11	В царстве фей	RU	\N	\N	\N	0
tt0000465	12	Le royaume des fées	\N	\N	original	\N	1
tt0000465	13	To Vasilio ton Neraidon	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0000465	14	Fairyland; or, the Kingdom of the Fairies	US	\N	\N	\N	0
tt0000465	1	O Reino das Fadas	BR	\N	imdbDisplay	\N	0
tt0000465	2	Fairyland: A Kingdom of Fairies	US	\N	\N	\N	0
tt0000465	3	Το Βασίλειο των Νεράιδων	GR	\N	\N	\N	0
tt0000465	4	Au royaume des fées	FR	\N	\N	\N	0
tt0000465	5	The Fairyland	US	\N	\N	\N	0
tt0000465	6	A tündérkirályság	HU	\N	imdbDisplay	\N	0
tt0000465	7	Feernes Kongerige	DK	\N	alternative	\N	0
tt0000465	8	Paa Havsens Bund	DK	\N	imdbDisplay	\N	0
tt0000465	9	The Kingdom of the Fairies	XWW	en	imdbDisplay	\N	0
tt0000466	1	Répétition dans un cirque	FR	\N	\N	\N	0
tt0000467	1	Secours aux naufragés	FR	\N	\N	\N	0
tt0000468	1	Service précipité	FR	\N	\N	\N	0
tt0000469	1	The Sick Kitten	GB	\N	\N	\N	0
tt0000469	2	The Sick Kitten	\N	\N	original	\N	1
tt0000469	3	The Little Doctor and the Sick Kitten	\N	\N	\N	\N	0
tt0000469	4	O Gatinho Doente	BR	\N	imdbDisplay	\N	0
tt0000469	5	Больной котёнок	RU	\N	\N	\N	0
tt0000469	6	A beteg kiscicus	HU	\N	imdbDisplay	\N	0
tt0000470	1	Les surprises de l'affichage	FR	\N	\N	\N	0
tt0000471	1	I kaliva tou mparmpa Thoma	GR	\N	imdbDisplay	\N	0
tt0000471	2	Uncle Tom's Cabin; or, Slavery Days	US	\N	\N	long title	0
tt0000471	3	Uncle Tom's Cabin	\N	\N	original	\N	1
tt0000471	4	Uncle Tom's Cabin	US	\N	\N	\N	0
tt0000471	5	Хижина дяди Тома	RU	\N	\N	\N	0
tt0000471	6	La cabaña del tío Tom	VE	\N	\N	\N	0
tt0000471	7	Tamás bátya kunyhója	HU	\N	imdbDisplay	\N	0
tt0000471	8	A Cabana do Pai Tomás	BR	\N	imdbDisplay	\N	0
tt0000472	1	Uncle Tom's Cabin	\N	\N	original	\N	1
tt0000472	2	Uncle Tom's Cabin	US	\N	\N	\N	0
tt0000472	3	La cabaña del tío Tom	VE	\N	\N	\N	0
tt0000473	1	La valise enchantée	\N	\N	original	\N	1
tt0000473	2	La valise enchantée	FR	\N	\N	\N	0
tt0000473	3	Rejsekufferten	DK	\N	imdbDisplay	\N	0
tt0000474	1	Le voleur sacrilège	FR	\N	\N	\N	0
tt0000475	1	Voyage of the 'Arctic'	US	\N	imdbDisplay	\N	0
tt0000475	2	The Adventurous Voyage of 'The Arctic'	\N	\N	original	\N	1
tt0000475	3	Voyage of the 'Arctic', or How Captain Kettle Discovered the North Pole	US	\N	\N	\N	0
tt0000475	4	Wyprawa na biegun	PL	\N	\N	\N	0
tt0000475	5	The Adventurous Voyage of 'The Arctic'	GB	\N	\N	\N	0
tt0000476	1	Après la fête	FR	\N	\N	\N	0
tt0000477	1	L'assassinat du courrier de Lyon	FR	\N	\N	\N	0
tt0000478	1	Behind the Scenes	GB	\N	\N	\N	0
tt0000478	2	Behind the Scenes	\N	\N	original	\N	1
tt0000478	3	Algie's Mishap	\N	\N	\N	\N	0
tt0000479	1	Vedd meg a cseresznyéd!	HU	\N	imdbDisplay	\N	0
tt0000479	2	Rum vs. Cherries	US	\N	imdbDisplay	\N	0
tt0000479	3	Сам покупай себе черешню	RU	\N	\N	\N	0
tt0000479	4	Buy Your Own Cherries	GB	\N	\N	\N	0
tt0000479	5	Buy Your Own Cherries	\N	\N	original	\N	1
tt0000480	1	Le coffre enchanté	\N	\N	original	\N	1
tt0000480	2	Le coffre enchanté	FR	\N	\N	\N	0
tt0000480	3	The Bewitched Trunk	\N	\N	\N	\N	0
tt0000480	4	The Enchanted Trunk	GB	\N	\N	\N	0
tt0000481	1	A Collier's Life	\N	\N	original	\N	1
tt0000481	2	A Collier's Life	GB	\N	\N	\N	0
tt0000481	3	A Miner's Daily Life	GB	\N	alternative	\N	0
tt0000482	1	Comment on disperse les foules	FR	\N	\N	\N	0
tt0000483	1	Les deux rivaux	FR	\N	\N	\N	0
tt0000484	1	Les enfants du miracle	FR	\N	\N	\N	0
tt0000485	1	La gavotte de la reine	FR	\N	\N	\N	0
tt0000486	1	The Great Sword Combat on the Stairs	US	\N	alternative	\N	0
tt0000486	2	A Gentleman of France	\N	\N	original	\N	1
tt0000486	3	A Gentleman of France	US	\N	\N	\N	0
tt0000486	4	Monsieur Beaucaire: The Adventures of a Gentleman of France	US	\N	\N	copyright title	0
tt0000487	1	The Great Train Robbery	US	\N	\N	\N	0
tt0000487	2	The Great Train Robbery	\N	\N	original	\N	1
tt0000487	3	Большое ограбление поезда	RU	\N	\N	\N	0
tt0000488	1	Страна по ту сторону заката	RU	\N	\N	\N	0
tt0000488	2	A Terra Além do Pôr-do-Sol	BR	\N	imdbDisplay	\N	0
tt0000488	3	The Land Beyond the Sunset	US	\N	\N	\N	0
tt0000488	4	The Land Beyond the Sunset	\N	\N	original	\N	1
tt0000489	1	La leçon de pipeau	FR	\N	\N	\N	0
tt0000490	1	L'oiseau envolé	FR	\N	\N	\N	0
tt0000491	1	Opening the Williamsburg Bridge	\N	\N	original	\N	1
tt0000491	2	The Opening of the Williamsburg Bridge	US	\N	alternative	\N	0
tt0000491	3	Opening the Williamsburg Bridge	US	\N	\N	\N	0
tt0000492	1	Anúncio Pessoal	BR	\N	imdbDisplay	\N	0
tt0000492	2	Rendez-vous par annonce	FR	\N	imdbDisplay	\N	0
tt0000492	3	Házassági hirdetés	HU	\N	imdbDisplay	\N	0
tt0000492	4	Personal	US	\N	\N	\N	0
tt0000492	5	Personal	\N	\N	original	\N	1
tt0000493	1	Pierrot assassin	FR	\N	\N	\N	0
tt0000493	2	Pierrot assassin	\N	\N	original	\N	1
tt0000493	3	Pierrot, Murderer	US	\N	\N	\N	0
tt0000494	1	Le pompon malencontreux	FR	\N	\N	\N	0
tt0000495	1	Le pêcheur de perles	FR	\N	\N	\N	0
tt0000495	2	Le pêcheur de perles	\N	\N	original	\N	1
tt0000495	3	The Pearl Fisherman	XWW	en	\N	literal title	0
tt0000495	4	Down in the Deep	XWW	en	\N	\N	0
tt0000495	5	The Pearl Fisher	US	\N	\N	\N	0
tt0000496	1	Railroad Smashup	US	\N	\N	\N	0
tt0000497	1	A Railway Tragedy	GB	\N	\N	\N	0
tt0000498	1	Rescued by Rover	GB	\N	\N	\N	0
tt0000498	2	Rescued by Rover	\N	\N	original	\N	1
tt0000498	3	Спасена Ровером	RU	\N	\N	\N	0
tt0000498	4	O Resgate de Rover	BR	\N	imdbDisplay	\N	0
tt0000498	5	Rover, a kutya	HU	\N	imdbDisplay	\N	0
tt0000499	10	The Impossible Voyage	XWW	en	\N	\N	0
tt0000499	11	An Impossible Voyage	XWW	en	\N	\N	0
tt0000499	12	Utazás a lehetetlenbe	HU	\N	imdbDisplay	\N	0
tt0000499	1	Путешествие сквозь невозможное	RU	\N	\N	\N	0
tt0000499	2	Le voyage à travers l'impossible	\N	\N	original	\N	1
tt0000499	3	The Voyage Across the Impossible	GB	\N	imdbDisplay	\N	0
tt0000499	4	Le voyage à travers l'impossible	FR	\N	\N	\N	0
tt0000499	5	The Voyage Through the Impossible	XWW	en	\N	informal literal title	0
tt0000499	6	Viagem Através do Impossível	BR	\N	imdbDisplay	\N	0
tt0000499	7	Il viaggio attraverso l'impossibile	IT	\N	imdbDisplay	\N	0
tt0000499	8	Podróz do krainy niemozliwosci	PL	\N	imdbDisplay	\N	0
tt0000499	9	Rejsen gennem Firmamentet	DK	\N	imdbDisplay	\N	0
tt0000500	1	The Abductors	US	\N	\N	\N	0
tt0000501	1	Adventures of Sherlock Holmes; or, Held for a Ransom	US	\N	alternative	\N	0
tt0000501	2	Sherlock Holmes sidste Bedrift	DK	\N	imdbDisplay	\N	0
tt0000501	3	Adventures of Sherlock Holmes	US	\N	\N	\N	0
tt0000501	4	Adventures of Sherlock Holmes	\N	\N	original	\N	1
tt0000502	1	Bohemios	ES	\N	\N	\N	0
tt0000503	1	Corrida de beneficencia en Zaragoza, por Quinito y Montes	ES	\N	\N	\N	0
tt0000504	1	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	ES	\N	\N	\N	0
tt0000504	2	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	\N	\N	original	\N	1
tt0000504	3	Escenas callejeras	ES	\N	alternative	\N	0
tt0000505	1	La course à la perruque	\N	\N	original	\N	1
tt0000505	2	La course à la perruque	FR	\N	\N	\N	0
tt0000505	3	La caza de la peluca	ES	\N	\N	\N	0
tt0000505	4	The Wig Chase	US	\N	\N	\N	0
tt0000505	5	Jagten paa Parykken	DK	\N	imdbDisplay	\N	0
tt0000506	1	The Effects of Too Much Scotch	XWW	en	\N	\N	0
tt0000506	2	D.T.'s, or the Effect of Drink	GB	\N	\N	\N	0
tt0000506	3	D.T.'s, or the Effect of Drink	\N	\N	original	\N	1
tt0000507	1	Departure of Peary and the Roosevelt from New York	US	\N	\N	\N	0
tt0000507	2	Departure of Peary and the Roosevelt from New York	\N	\N	original	\N	1
tt0000507	3	Departure of Peary for the North Pole	US	\N	alternative	\N	0
tt0000508	1	Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)	ES	\N	\N	\N	0
tt0000509	1	Chauffeur als Anfänger	DE	\N	\N	\N	0
tt0000509	2	The Inexperienced Chauffeur	US	\N	\N	\N	0
tt0000509	3	Les débuts d'un chauffeur	\N	\N	original	\N	1
tt0000509	4	Les débuts d'un chauffeur	FR	\N	\N	\N	0
tt0000510	1	El dúo de la Africana	ES	\N	\N	\N	0
tt0000510	2	The Duet from 'L'Africaine'	XWW	en	\N	literal English title	0
tt0000510	3	El dúo de la Africana	\N	\N	original	\N	1
tt0000511	1	La esméralda	FR	\N	\N	\N	0
tt0000511	2	Esmeralda	DK	\N	imdbDisplay	\N	0
tt0000511	3	Esmeralda	\N	\N	original	\N	1
tt0000512	1	Funeral of Hiram Cronk	US	\N	\N	\N	0
tt0000513	1	Gigantes y cabezudos por la calle de Alfonso	ES	\N	alternative	\N	0
tt0000513	2	Gigantes y cabezudos	ES	\N	\N	\N	0
tt0000513	3	Gigantes y cabezudos	\N	\N	original	\N	1
tt0000514	1	Los guapos de la Vaquería del Parque	ES	\N	\N	\N	0
tt0000515	1	L'hereu de ca'n Pruna	ES	ca	\N	\N	0
tt0000515	2	El heredero de casa Pruna	ES	\N	dvd	\N	0
tt0000515	3	The Gallants of the Park	XWW	en	\N	literal English title	0
tt0000515	4	Los guapos del parque	\N	\N	original	\N	1
tt0000516	10	Az elektromos szálloda	HU	\N	imdbDisplay	\N	0
tt0000516	1	The Electric Hotel	US	\N	\N	\N	0
tt0000516	2	Το Ηλεκτρικό Ξενοδοχείο	GR	\N	\N	\N	0
tt0000516	3	To Ilektriko Xenodochio	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0000516	4	Hôtel électrique	FR	\N	\N	\N	0
tt0000516	5	El hotel eléctrico	\N	\N	original	\N	1
tt0000516	6	Электрический отель	RU	\N	\N	\N	0
tt0000516	7	Det elektriske Hotel	DK	\N	imdbDisplay	\N	0
tt0000516	8	El hotel eléctrico	ES	\N	\N	\N	0
tt0000516	9	Hotel elettrico	IT	\N	\N	\N	0
tt0000517	1	Hussar of the Guard	XWW	en	\N	literal English title	0
tt0000517	2	El húsar de la guardia	\N	\N	original	\N	1
tt0000517	3	El húsar de la guardia	ES	\N	\N	\N	0
tt0000518	1	Juanito el forzudo	ES	\N	\N	\N	0
tt0000519	1	Клептоманка	RU	\N	\N	\N	0
tt0000519	2	The Kleptomaniac	US	\N	\N	\N	0
tt0000519	3	A Cleptomaníaca	BR	\N	imdbDisplay	\N	0
tt0000519	4	The Kleptomaniac	\N	\N	original	\N	1
tt0000520	1	The Life of Charles Peace	GB	\N	\N	\N	0
tt0000521	1	The Little Train Robbery	\N	\N	original	\N	1
tt0000521	2	The Little Train Robbery	US	\N	\N	\N	0
tt0000521	3	Маленькое ограбление поезда	RU	\N	\N	\N	0
tt0000522	1	The Moonshiners	\N	\N	original	\N	1
tt0000522	2	Moonshiners	US	\N	alternative	\N	0
tt0000522	3	The Moonshiners	US	\N	\N	\N	0
tt0000523	1	Moose Hunting in Newfoundland	US	\N	\N	\N	0
tt0000524	1	In the N.Y. Subway	US	\N	alternative	\N	0
tt0000524	2	The Interboro Subway	US	\N	alternative	\N	0
tt0000524	3	Нью-Йоркское метро	RU	\N	\N	\N	0
tt0000524	4	A new york-i metró	HU	\N	imdbDisplay	\N	0
tt0000524	5	Interior N.Y. Subway, 14th St. to 42nd St.	\N	\N	\N	\N	0
tt0000524	6	New York Subway	\N	\N	original	\N	1
tt0000524	7	New York Subway	US	\N	\N	\N	0
tt0000525	1	Pendaison à Jefferson City	\N	\N	original	\N	1
tt0000525	2	Pendaison à Jefferson City	FR	\N	\N	\N	0
tt0000525	3	Hanging at Jefferson City	XWW	en	\N	\N	0
tt0000526	1	Pennsylvania Tunnel Excavation	US	\N	\N	\N	0
tt0000527	1	Plaza de la Magdalena (Calles y plazas de Zaragoza)	ES	\N	\N	\N	0
tt0000528	1	Raffles	\N	\N	\N	\N	0
tt0000528	2	Raffles, the Amateur Cracksman	US	\N	\N	\N	0
tt0000528	3	The Adventures of Raffles, the Amateur Cracksman	US	\N	alternative	\N	0
tt0000528	4	Raffles, the Amateur Cracksman	\N	\N	original	\N	1
tt0000529	1	Reuben in the Opium Joint	US	\N	\N	\N	0
tt0000530	1	Se da de comer	\N	\N	original	\N	1
tt0000530	2	Donem de menjar	ES	ca	\N	\N	0
tt0000531	1	The Siege of Chile	XWW	en	\N	literal English title	0
tt0000531	2	Los sitios de Chile	ES	\N	\N	\N	0
tt0000531	3	Los sitios de Chile	\N	\N	original	\N	1
tt0000532	1	Torrero y la ribera (Calles y plazas de Zaragoza)	ES	\N	\N	\N	0
tt0000533	1	The Wooing and Wedding of a Coon	US	\N	\N	\N	0
tt0000534	1	A sofőr	HU	\N	\N	\N	0
tt0000534	2	The ? Motorist	GB	\N	\N	alternative spelling	0
tt0000534	3	The Mad Motorist	GB	\N	\N	informal title	0
tt0000534	4	Сумасшедший автомобилист	RU	\N	\N	\N	0
tt0000534	5	The '?' Motorist	\N	\N	original	\N	1
tt0000534	6	Questionmark Motorist	GB	\N	\N	informal title	0
tt0000534	7	The '?' Motorist	GB	\N	\N	\N	0
tt0000535	1	Anarkistens svigermor	\N	\N	original	\N	1
tt0000535	2	The Anarchist's Mother-in-Law	US	\N	imdbDisplay	\N	0
tt0000535	3	Anarkistens svigermor	DK	\N	\N	\N	0
tt0000536	1	Apachentanz	DE	\N	\N	\N	0
tt0000537	1	Arrival of Emigrants, Ellis Island	US	\N	\N	\N	0
tt0000538	1	Bilbao, Portugalete y los Altos Hornos	ES	\N	\N	\N	0
tt0000539	1	Bonden i København	DK	\N	\N	\N	0
tt0000539	2	Bonden i København	\N	\N	original	\N	1
tt0000539	3	Lars' Hovedstadsrejse	\N	\N	\N	\N	0
tt0000540	1	Branden i Frihavnen	DK	\N	\N	\N	0
tt0000540	2	Lødag den 12, ds. Engen Opagelse	DK	\N	alternative	\N	0
tt0000540	3	Branden i Frihavnen	\N	\N	original	\N	1
tt0000541	1	Bob's Death	XWW	en	\N	literal English title	0
tt0000541	2	Bobs Tod	DE	\N	alternative	\N	0
tt0000541	3	Caros død	\N	\N	original	\N	1
tt0000541	4	Caros død	DK	\N	\N	\N	0
tt0000542	1	Cerveza gratis	ES	\N	\N	\N	0
tt0000542	2	Free Beer	XWW	en	\N	literal English title	0
tt0000542	3	Cerveza gratis	\N	\N	original	\N	1
tt0000543	1	Chr. IXs bisættelse	DK	\N	\N	alternative spelling	0
tt0000543	2	The Funeral of King Christian IX	XWW	en	\N	literal English title	0
tt0000543	3	Kong Christian IX's Bisættelse	DK	\N	\N	\N	0
tt0000543	4	Christian IXS bisættelse	\N	\N	original	\N	1
tt0000544	1	The Dancer's Dream	GB	\N	\N	\N	0
tt0000545	1	Dream of a Racetrack Fiend	\N	\N	original	\N	1
tt0000545	2	Dream of a Racetrack Fiend	US	\N	\N	\N	0
tt0000545	3	Dream of the Race Track Fiend	US	\N	working	\N	0
tt0000546	1	Egy ínyenc álma	HU	\N	imdbDisplay	\N	0
tt0000546	2	Dream of a Rarebit Fiend	US	\N	\N	\N	0
tt0000546	3	Dream of a Rarebit Fiend	\N	\N	original	\N	1
tt0000546	4	Сон любителя гренок с сыром	RU	\N	\N	\N	0
tt0000546	5	Ædedolkens Drøm	DK	\N	imdbDisplay	\N	0
tt0000547	1	Ferias en San Sebastián y Cabalgata en la Ría	ES	\N	\N	\N	0
tt0000548	1	Fiskareliv i Nordon	SE	\N	alternative	\N	0
tt0000548	2	En Fiskers farefulde Færd	DK	\N	alternative	\N	0
tt0000548	3	Des Fischers gefährlicher Beruf	DE	\N	alternative	\N	0
tt0000548	4	Fiskernes Liv i Norden	\N	\N	\N	\N	0
tt0000548	5	Fiskerliv i Norden	DK	\N	\N	\N	0
tt0000548	6	Fiskerliv i Norden	\N	\N	original	\N	1
tt0000548	7	Kalastajia Pohjolassa	FI	\N	\N	\N	0
tt0000549	1	Den fulde Mand	\N	\N	\N	\N	0
tt0000549	2	En foræring til min Kone	DK	\N	\N	\N	0
tt0000549	3	En foræring til min Kone	\N	\N	original	\N	1
tt0000549	4	Den fulde Mand	DK	\N	alternative	\N	0
tt0000549	5	en gåva till min hustru	SE	\N	alternative	\N	0
tt0000549	6	Ein Geschenk für meine Frau	DE	\N	\N	\N	0
tt0000550	1	Frederik VIIIs kroning	DK	\N	\N	\N	0
tt0000550	2	Frederik den 8.s proklamation	DK	\N	\N	\N	0
tt0000550	3	Proklamationen af Kong Frederik d. VIII	\N	\N	original	\N	1
tt0000551	1	Slaget i September	\N	\N	\N	\N	0
tt0000551	2	Fæstningskrigen	DK	\N	\N	\N	0
tt0000551	3	Fæstningskrigen	\N	\N	original	\N	1
tt0000552	1	The Hand of the Artist	GB	\N	\N	\N	0
tt0000553	1	The Haunted Hotel	\N	\N	original	\N	1
tt0000553	2	L'hôtel hanté	FR	\N	\N	\N	0
tt0000553	3	The Haunted Hotel	US	\N	\N	\N	0
tt0000553	4	Kísértett szálloda	HU	\N	imdbDisplay	\N	0
tt0000553	5	The Haunted Hotel; or, The Strange Adventures of a Traveler	US	\N	alternative	\N	0
tt0000553	6	Das Spukhotel	DE	\N	\N	\N	0
tt0000553	7	Гостиница с привидениями	RU	\N	\N	\N	0
tt0000554	1	Комические фазы смешных лиц	RU	\N	\N	\N	0
tt0000554	2	Vicces arcok vicces fázisai	HU	\N	imdbDisplay	\N	0
tt0000554	3	Humorous Phases of Funny Faces	US	\N	\N	\N	0
tt0000554	4	Humorous Phases of Funny Faces	\N	\N	original	\N	1
tt0000555	1	Valkoinen orja	FI	\N	\N	\N	0
tt0000555	2	A escrava branca	PT	\N	imdbDisplay	\N	0
tt0000555	3	Den hvide slavinde	DK	\N	\N	\N	0
tt0000555	4	Den hvide slavinde	\N	\N	original	\N	1
tt0000556	1	Hævnet	DK	\N	\N	\N	0
tt0000557	1	Kathleen Mavourneen	\N	\N	original	\N	1
tt0000557	2	Kathleen Mavourneen	US	\N	\N	\N	0
tt0000557	3	Kathleen	DK	\N	imdbDisplay	\N	0
tt0000558	1	Los kikos	\N	\N	original	\N	1
tt0000558	2	Clowns	XWW	en	\N	literal English title	0
tt0000558	3	Los kikos	ES	\N	\N	\N	0
tt0000559	1	Konfirmanden el	DK	\N	alternative	\N	0
tt0000559	2	Konfirmanden	\N	\N	original	\N	1
tt0000559	3	Konfirmander på Alleenberg	\N	\N	\N	\N	0
tt0000559	4	Konfirmanden	DK	\N	\N	\N	0
tt0000559	5	Konfirmander på Frederiksberg	\N	\N	\N	\N	0
tt0000560	1	Ladrones burlados	ES	\N	\N	\N	0
tt0000561	1	Vild Vesten	DK	\N	imdbDisplay	\N	0
tt0000561	2	The Life of a Cowboy	\N	\N	original	\N	1
tt0000561	3	The Life of a Cowboy	US	\N	\N	\N	0
